"SPECIES_GROUP_ID","SPECIES_GROUP_CODE","SPECIES_GROUP_NAME","SG_EFFECTIVE_DATE","AGENCY","AGENCY_SPECIES_ID","AGENCY_SPECIES_CODE","AGENCY_SPECIES_NAME","MANAGEMENT_AREA_ID","MANAGEMENT_AREA_CODE"
199,"161","Large Sculpins - Shorthorn Sculpin",01-JAN-08,"OBS",251,"406","SHORTHORN SCULPIN",20,"BS"
202,"161","Large Sculpins - Warty Sculpin",01-JAN-08,"OBS",247,"398","WARTY SCULPIN",20,"BS"
202,"161","Large Sculpins - Warty Sculpin",01-JAN-08,"OBS",247,"398","WARTY SCULPIN",31,"GOA"
202,"161","Large Sculpins - Warty Sculpin",01-JAN-08,"OBS",247,"398","WARTY SCULPIN",21,"AI"
207,"161","Large Sculpins - Yellow Irish Lord",01-JAN-08,"OBS",532,"414","YELLOW IRISH LORD",31,"GOA"
207,"161","Large Sculpins - Yellow Irish Lord",01-JAN-08,"OBS",532,"414","YELLOW IRISH LORD",21,"AI"
207,"161","Large Sculpins - Yellow Irish Lord",01-JAN-08,"OBS",532,"414","YELLOW IRISH LORD",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1230,"38","PARALOMIS VERILLI CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1230,"38","PARALOMIS VERILLI CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1230,"38","PARALOMIS VERILLI CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",150,"39","DECORATOR CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",150,"39","DECORATOR CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",150,"39","DECORATOR CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",108,"47","HYBRID TANNER CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",108,"47","HYBRID TANNER CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",108,"47","HYBRID TANNER CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",154,"49","PYGMY ROCK CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",154,"49","PYGMY ROCK CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",154,"49","PYGMY ROCK CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",405,"74","PEA CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",405,"74","PEA CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",405,"74","PEA CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1260,"835","HYDROIDS UNIDENTIFIED",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",1218,"17","PARALOMIS MULTISPINA",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",1218,"17","PARALOMIS MULTISPINA",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",1218,"17","PARALOMIS MULTISPINA",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",1230,"38","PARALOMIS VERILLI CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",1230,"38","PARALOMIS VERILLI CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",1230,"38","PARALOMIS VERILLI CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",154,"49","PYGMY ROCK CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",154,"49","PYGMY ROCK CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",154,"49","PYGMY ROCK CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1260,"835","HYDROIDS UNIDENTIFIED",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1260,"835","HYDROIDS UNIDENTIFIED",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1357,"839","OREGONIA BIFURCA CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1357,"839","OREGONIA BIFURCA CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1357,"839","OREGONIA BIFURCA CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",305,"840","LYRE CRAB UNIDENTIFIED",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",305,"840","LYRE CRAB UNIDENTIFIED",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",305,"840","LYRE CRAB UNIDENTIFIED",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",306,"841","FUZZY CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",306,"841","FUZZY CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",306,"841","FUZZY CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",307,"842","RHINOCEROS CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",307,"842","RHINOCEROS CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",307,"842","RHINOCEROS CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",131,"1","CRAB UNIDENTIFIED",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",131,"1","CRAB UNIDENTIFIED",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",131,"1","CRAB UNIDENTIFIED",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",132,"7","KOREAN HORSEHAIR CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",132,"7","KOREAN HORSEHAIR CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",132,"7","KOREAN HORSEHAIR CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",133,"9","LYRE CRAB (SHARP SPINED)",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",133,"9","LYRE CRAB (SHARP SPINED)",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",133,"9","LYRE CRAB (SHARP SPINED)",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",134,"11","BOX CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",134,"11","BOX CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",134,"11","BOX CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",135,"12","DUNGENESS CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",135,"12","DUNGENESS CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",466,"37","ARCTIC LYRE CRAB (ROUNDED SPINE)",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",466,"37","ARCTIC LYRE CRAB (ROUNDED SPINE)",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",466,"37","ARCTIC LYRE CRAB (ROUNDED SPINE)",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",131,"1","CRAB UNIDENTIFIED",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",131,"1","CRAB UNIDENTIFIED",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",131,"1","CRAB UNIDENTIFIED",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",132,"7","KOREAN HORSEHAIR CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",132,"7","KOREAN HORSEHAIR CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",132,"7","KOREAN HORSEHAIR CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",133,"9","LYRE CRAB (SHARP SPINED)",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",133,"9","LYRE CRAB (SHARP SPINED)",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",133,"9","LYRE CRAB (SHARP SPINED)",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",134,"11","BOX CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",134,"11","BOX CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",134,"11","BOX CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",135,"12","DUNGENESS CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",135,"12","DUNGENESS CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",135,"12","DUNGENESS CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",136,"14","LITHODID CRAB UNIDENTIFIED",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",136,"14","LITHODID CRAB UNIDENTIFIED",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",136,"14","LITHODID CRAB UNIDENTIFIED",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1218,"17","PARALOMIS MULTISPINA",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1218,"17","PARALOMIS MULTISPINA",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",1218,"17","PARALOMIS MULTISPINA",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",140,"23","TELMESSUS CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",140,"23","TELMESSUS CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",140,"23","TELMESSUS CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",146,"31","SCALED CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",146,"31","SCALED CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",146,"31","SCALED CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",466,"37","ARCTIC LYRE CRAB (ROUNDED SPINE)",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",466,"37","ARCTIC LYRE CRAB (ROUNDED SPINE)",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",466,"37","ARCTIC LYRE CRAB (ROUNDED SPINE)",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",121,"16","COUESI KING CRAB",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",121,"16","COUESI KING CRAB",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",121,"16","COUESI KING CRAB",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",122,"18","TANNERI TANNER",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",122,"18","TANNERI TANNER",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",122,"18","TANNERI TANNER",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",123,"19","ANGULATUS TANNER",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",123,"19","ANGULATUS TANNER",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"OBS",123,"19","ANGULATUS TANNER",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1027,"910","Crab, dungeness",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1027,"910","Crab, dungeness",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1027,"910","Crab, dungeness",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1029,"940","Crab, hair",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1029,"940","Crab, hair",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1029,"940","Crab, hair",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1612,"951","Crab, Multispine",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1612,"951","Crab, Multispine",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1612,"951","Crab, Multispine",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1028,"924","Crab, scarlet king",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1028,"924","Crab, scarlet king",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1028,"924","Crab, scarlet king",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1613,"953","Crab, Verrilli",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1613,"953","Crab, Verrilli",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1613,"953","Crab, Verrilli",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1026,"900","Crabs, box",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1026,"900","Crabs, box",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1026,"900","Crabs, box",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1089,"933","Grooved Tanner Crab",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1089,"933","Grooved Tanner Crab",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1089,"933","Grooved Tanner Crab",31,"GOA"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1091,"934","Triangle Tanner Crab",20,"BS"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1091,"934","Triangle Tanner Crab",21,"AI"
226,"OCRB","Misc crabs",01-JAN-10,"AKR",1091,"934","Triangle Tanner Crab",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",405,"74","PEA CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",405,"74","PEA CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",405,"74","PEA CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",1260,"835","HYDROIDS UNIDENTIFIED",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",1260,"835","HYDROIDS UNIDENTIFIED",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",1260,"835","HYDROIDS UNIDENTIFIED",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",1357,"839","OREGONIA BIFURCA CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",1357,"839","OREGONIA BIFURCA CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",1357,"839","OREGONIA BIFURCA CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",305,"840","LYRE CRAB UNIDENTIFIED",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",305,"840","LYRE CRAB UNIDENTIFIED",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",305,"840","LYRE CRAB UNIDENTIFIED",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",306,"841","FUZZY CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",306,"841","FUZZY CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",306,"841","FUZZY CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",307,"842","RHINOCEROS CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",307,"842","RHINOCEROS CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",307,"842","RHINOCEROS CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",135,"12","DUNGENESS CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",140,"23","TELMESSUS CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",140,"23","TELMESSUS CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",140,"23","TELMESSUS CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",146,"31","SCALED CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",146,"31","SCALED CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",146,"31","SCALED CRAB",31,"GOA"
168,"405","Misc crabs",01-JAN-03,"OBS",150,"39","DECORATOR CRAB",20,"BS"
168,"405","Misc crabs",01-JAN-03,"OBS",150,"39","DECORATOR CRAB",21,"AI"
168,"405","Misc crabs",01-JAN-03,"OBS",150,"39","DECORATOR CRAB",31,"GOA"
180,"CRST","Misc crustaceans",01-JAN-03,"OBS",1053,"56","SEA SPIDER UNIDENTIFIED",20,"BS"
180,"CRST","Misc crustaceans",01-JAN-03,"OBS",1053,"56","SEA SPIDER UNIDENTIFIED",21,"AI"
180,"CRST","Misc crustaceans",01-JAN-03,"OBS",1053,"56","SEA SPIDER UNIDENTIFIED",31,"GOA"
180,"CRST","Misc crustaceans",01-JAN-03,"OBS",1227,"33","ISOPOD",20,"BS"
180,"CRST","Misc crustaceans",01-JAN-03,"OBS",1227,"33","ISOPOD",21,"AI"
180,"CRST","Misc crustaceans",01-JAN-03,"AKR",79,"800","Krill (order Euphausiacea)",31,"GOA"
180,"CRST","Misc crustaceans",01-JAN-03,"OBS",1237,"48","BARNACLES UNIDENTIFIED",20,"BS"
180,"CRST","Misc crustaceans",01-JAN-03,"OBS",1237,"48","BARNACLES UNIDENTIFIED",21,"AI"
180,"CRST","Misc crustaceans",01-JAN-03,"OBS",1237,"48","BARNACLES UNIDENTIFIED",31,"GOA"
180,"CRST","Misc crustaceans",01-JAN-03,"AKR",79,"800","Krill (order Euphausiacea)",20,"BS"
180,"CRST","Misc crustaceans",01-JAN-03,"AKR",79,"800","Krill (order Euphausiacea)",21,"AI"
180,"CRST","Misc crustaceans",01-JAN-03,"OBS",1227,"33","ISOPOD",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",577,"807","TUBESHOULDER UNIDENTIFIED",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",577,"807","TUBESHOULDER UNIDENTIFIED",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",395,"290","HIGHSNOUT MELAMPHID",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",395,"290","HIGHSNOUT MELAMPHID",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",395,"290","HIGHSNOUT MELAMPHID",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",437,"800","LONGFIN DRAGONFISH",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",437,"800","LONGFIN DRAGONFISH",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",437,"800","LONGFIN DRAGONFISH",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",441,"689","SEA DEVIL UNIDENTIFIED",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",441,"689","SEA DEVIL UNIDENTIFIED",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",441,"689","SEA DEVIL UNIDENTIFIED",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",1635,"626","SLICKHEADS UNIDENTIFIED",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",1635,"626","SLICKHEADS UNIDENTIFIED",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",1635,"626","SLICKHEADS UNIDENTIFIED",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",357,"681","PEARLEYES UNIDENTIFIED",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",357,"681","PEARLEYES UNIDENTIFIED",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",357,"681","PEARLEYES UNIDENTIFIED",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",358,"691","BULBOUS DREAMER",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",358,"691","BULBOUS DREAMER",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",358,"691","BULBOUS DREAMER",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",361,"650","FROSTFISH",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",361,"650","FROSTFISH",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",361,"650","FROSTFISH",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",368,"622","SPOOKFISH UNIDENTIFIED",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",368,"622","SPOOKFISH UNIDENTIFIED",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",368,"622","SPOOKFISH UNIDENTIFIED",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",488,"801","HIGHFIN DRAGONFISH",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",488,"801","HIGHFIN DRAGONFISH",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",488,"801","HIGHFIN DRAGONFISH",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",492,"621","BARRELEYE",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",492,"621","BARRELEYE",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",492,"621","BARRELEYE",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",507,"680","NORTHERN PEARLEYE",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",507,"680","NORTHERN PEARLEYE",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",507,"680","NORTHERN PEARLEYE",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",288,"688","NORTHERN GIANT SEADEVIL",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",288,"688","NORTHERN GIANT SEADEVIL",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",288,"688","NORTHERN GIANT SEADEVIL",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",289,"690","DREAMER UNIDENTIFIED",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",289,"690","DREAMER UNIDENTIFIED",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",289,"690","DREAMER UNIDENTIFIED",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",303,"805","VIPERFISH UNIDENTIFIED",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",303,"805","VIPERFISH UNIDENTIFIED",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",303,"805","VIPERFISH UNIDENTIFIED",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",343,"806","PACIFIC VIPERFISH",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",343,"806","PACIFIC VIPERFISH",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",343,"806","PACIFIC VIPERFISH",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",344,"809","SHINING LOOSEJAW",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",344,"809","SHINING LOOSEJAW",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",344,"809","SHINING LOOSEJAW",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",211,"289","BIGSCALE UNIDENTIFIED",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",211,"289","BIGSCALE UNIDENTIFIED",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",211,"289","BIGSCALE UNIDENTIFIED",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",284,"625","THREADFIN SLICKHEAD",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",284,"625","THREADFIN SLICKHEAD",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",284,"625","THREADFIN SLICKHEAD",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",285,"660","CUTLASSFISH UNIDENTIFIED",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",285,"660","CUTLASSFISH UNIDENTIFIED",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",285,"660","CUTLASSFISH UNIDENTIFIED",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",455,"291","CRESTED MELAMPHID",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",455,"291","CRESTED MELAMPHID",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",455,"291","CRESTED MELAMPHID",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",352,"799","DRAGONFISH UNIDENTIFIED",20,"BS"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",352,"799","DRAGONFISH UNIDENTIFIED",21,"AI"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",352,"799","DRAGONFISH UNIDENTIFIED",31,"GOA"
182,"MSCD","Misc deep fish",01-JAN-03,"OBS",577,"807","TUBESHOULDER UNIDENTIFIED",20,"BS"
239,"MSC2","Misc fish",01-JAN-10,"OBS",299,"780","WOLF-EEL",31,"GOA"
239,"MSC2","Misc fish",01-JAN-10,"OBS",300,"781","BERING WOLFFISH",20,"BS"
239,"MSC2","Misc fish",01-JAN-10,"OBS",300,"781","BERING WOLFFISH",21,"AI"
239,"MSC2","Misc fish",01-JAN-10,"OBS",300,"781","BERING WOLFFISH",31,"GOA"
239,"MSC2","Misc fish",01-JAN-10,"OBS",351,"782","QUILLFISH",20,"BS"
239,"MSC2","Misc fish",01-JAN-10,"OBS",351,"782","QUILLFISH",21,"AI"
239,"MSC2","Misc fish",01-JAN-10,"OBS",351,"782","QUILLFISH",31,"GOA"
239,"MSC2","Misc fish",01-JAN-10,"OBS",301,"783","DWARF WRYMOUTH",20,"BS"
239,"MSC2","Misc fish",01-JAN-10,"OBS",301,"783","DWARF WRYMOUTH",21,"AI"
239,"MSC2","Misc fish",01-JAN-10,"OBS",287,"679","DAGGERTOOTHS",21,"AI"
239,"MSC2","Misc fish",01-JAN-10,"OBS",287,"679","DAGGERTOOTHS",31,"GOA"
239,"MSC2","Misc fish",01-JAN-10,"OBS",480,"710","PLAINFIN MIDSHIPMAN",20,"BS"
239,"MSC2","Misc fish",01-JAN-10,"OBS",480,"710","PLAINFIN MIDSHIPMAN",21,"AI"
239,"MSC2","Misc fish",01-JAN-10,"OBS",480,"710","PLAINFIN MIDSHIPMAN",31,"GOA"
239,"MSC2","Misc fish",01-JAN-10,"OBS",120,"715","OARFISH",20,"BS"
239,"MSC2","Misc fish",01-JAN-10,"OBS",120,"715","OARFISH",21,"AI"
239,"MSC2","Misc fish",01-JAN-10,"OBS",120,"715","OARFISH",31,"GOA"
239,"MSC2","Misc fish",01-JAN-10,"OBS",566,"75","LAMPREY UNIDENTIFIED",20,"BS"
239,"MSC2","Misc fish",01-JAN-10,"OBS",566,"75","LAMPREY UNIDENTIFIED",21,"AI"
239,"MSC2","Misc fish",01-JAN-10,"OBS",566,"75","LAMPREY UNIDENTIFIED",31,"GOA"
239,"MSC2","Misc fish",01-JAN-10,"OBS",353,"759","WRYMOUTH UNIDENTIFIED",20,"BS"
239,"MSC2","Misc fish",01-JAN-10,"OBS",353,"759","WRYMOUTH UNIDENTIFIED",21,"AI"
